"Document.ID","Section A.  MA Benchmark  Quality Bonus Payments and Rebate","Section A.  MA Growth Percentage","Section A.  Update of the RxHCC Model","Section B.  Calculation of Fee for Service Cost","Section B.  Encounter Data as a Diagnosis Source for 2019","Section B.  FFS Growth Percentage","Section C.  IME Phase Out","Section C.  Part D Risk Sharing","Section D.  ESRD Rates","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019","Section D.  Retiree Drug Subsidy Amounts","Section E.  Clinical Trials","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020","Section G.  MA Employer Group Waiver Plans","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount","Section H.  CMS HCC Risk Adjustment Model for CY 2019","Section H.  Enhanced Medication Therapy Management (MTM) Model","Section I Annual Calendar","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness","Section I Enforcement Actions for Provider Directories","Section I Incomplete and Inaccurate Bid Submissions","Section I Innovations in Health Plan Design","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)","Section I Plan Corrections","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice","Section I Star Ratings   Categorical Adjustment Index","Section I Star Ratings   Disaster Implications","Section I Star Ratings   Display Measures","Section I Star Ratings   Future","Section I Star Ratings   General","Section I Star Ratings   Integrity and Completeness","Section I Star Ratings   Measure Changes","Section I Validation Audits","Section I.  ESRD Risk Adjustment Model for CY 2019","Section II Cost Plan Competition Requirements","Section II Cost Plan Transition to MA under MACRA","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)","Section II Employer Group Waiver Plans","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)","Section II Health Related Supplemental Benefits","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs","Section II Maximum Out of Pocket (MOOP) Limits","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)","Section II Medicare Advantage (MA) Segmented Service Area Options","Section II Medicare Advantage (MA) Uniformity Flexibility","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification","Section II Outpatient Observation Services","Section II Overview of CY 2019 Benefits and Bid Review","Section II Part C Cost Sharing Standards","Section II Part C Optional Supplemental Benefits","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits","Section II Plans with Low Enrollment","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)","Section II Special Needs Plan (SNP) Legislative Sunset Provision","Section II Special Needs Plan (SNP) Specific Networks Research and Development","Section II Tiered Cost Sharing of Medical Benefits","Section II Total Beneficiary Cost (TBC)","Section II Transparency   Timeliness with Prior Authorization Processes","Section III Benefit Review","Section III Coordination of Benefits (COB) User Fee","Section III CY 2019 Formulary Submission Window","Section III Expanding the Part D OTC Program","Section III Improving Access to Part D Vaccines","Section III Improving Drug Utilization Review Controls in Medicare Part D","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs","Section III Low Enrollment Plans (Stand alone PDPs only)","Section III Medication Therapy Management (MTM) Annual Cost Threshold","Section III Part D Benefit Parameters for Non Defined Standard Plans","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments","Section III Specialty Tiers","Section III Tier Composition","Section III Timely Updates to LIS Status Based on Best Available Evidence","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs","Section IV   Medicare Medicaid Plans","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs","Section K.  Medicare Advantage Coding Pattern Adjustment","Section L.  Normalization Factors","Section M.  Medical Loss Ratio Credibility Adjustment","Section N.  Encounter Data as a Diagnosis Source for 2019","Section O.  Quality Payment Program","Section RS Advanced Notice Part I Risk Model"
"CMS-2017-0163-0024-0-1",0.0847507962819805,0,0,0.0259923179103224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193504531745363,0,0.115317784477666,0,0,0,0,0.0361285198382618,0,0.139558469209976,0.0279432664391741,0,0,0,0,0,0,0.0414981226993119,0,0,0,0,0,0,0,0,0.173369868974421,0,0.0333380117809105,0,0,0,0.193504531745363,0,0.088082471743434,0.0318538003970635,0,0,0,0,0,0,0,0,0.0341786512285282,0,0.482547210045675,0.0333380117809105,0.088082471743434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462678915416309
"CMS-2017-0163-0025-0-1",0.0867133622108168,0,0,0,0,0,0,0.155399097255556,0,0,0,0.0861888751893321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035010538945602,0,0,0.0795060346349748,0,0,0,0,0,0,0.018863237050123,0.0457126882007003,0,0,0,0,0.018212039363779,0,0,0.0272624044417094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101468124269173,0,0,0.0427274959872882,0.462465363981192,0,0,0,0,0.0326924655718933,0,0,0,0.0349984498029629,0,0,0,0,0,0,0,0.241493788605499
"CMS-2017-0163-0026-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986452689115142,0,0,0,0,0,0.0489736200231365,0.0771766046990493,0,0.178771609009078,0,0,0.0306074546761084,0,0,0,0,0,0,0.0323309293898166,0,0.0480257444069677,0,0,0,0.0480257444069677,0.135281908951159,0.0480257444069677,0,0,0,0,0.0986452689115142,0,0,0.0515917952589337,0.0104487932723301,0,0,0.0500655268919028,0,0,0,0.032610240090566,0.0677446625403676,0.030811120389788,0.457692510286146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289739987716283
"CMS-2017-0163-0027-0-1",0,0,0,0.0291631804315767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186461623043883,0,0,0,0,0.0562405570835097,0,0,0,0,0,0,0,0,0.114609217381504,0,0.142474385576335,0,0,0,0,0,0,0,0,0,0.20290583538487,0,0,0.00217341421162498,0.20290583538487,0.248698485260106,0.20290583538487,0,0,0,0,0.0562405570835097,0,0.128782144813562,0,0,0,0,0,0,0,0,0,0,0.063998897332449,0.456935516641407,0,0.128782144813562,0,0,0,0.0502902650637221,0,0,0,0.0931812220156484,0,0,0,0,0,0,0
"CMS-2017-0163-0028-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200255942285785,0,0.0349176049216778,0,0.0252071490220287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561991030144776,0,0,0,0,0,0,0,0,0,0,0,0.757428302256248,0,0.0561991030144777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157350569380941
"CMS-2017-0163-0029-0-1",0,0,0.0010631837202226,0,0,0,0.00109612049324962,0.00117543997300622,0,0,0.00124933043751903,0.00150199361115755,0,0.0012477845690975,0.00102017371047142,0,0,0,0,0.00115258396141382,0.00129691355518927,0,0,0,0,0,0,0,0,0,0,0.109343096094872,0,0,0,0,0,0,0,0,0,0.00102108200537532,0.00116965268638304,0,0,0.00142870884526044,0,0,0.00103101164663427,0,0.24335379976962,0.00162408884101684,0.314987435599268,0.0010628867593217,0,0.00105865202371551,0.00101769525239971,0,0,0,0,0.00111927636892409,0,0,0.00270552297863469,0,0,0,0.442897725795247,0.24335379976962,0.00101769525239971,0.00124933043751903,0,0,0,0.00105865202371549,0,0,0,0,0,0,0.0011159472557672,0,0,0.0628347121222289
"CMS-2017-0163-0029-1-1",0,0,0,0.0953872419599917,0,0,0.020533083806143,0,0,0.136735217010819,0,0.476961086655609,0,0,0,0.0102745653909517,0,0,0,0,0,0.128017490263944,0.186481511303014,0,0,0.00405756520862644,0,0,0,0,0,0,0,0,0.0170334975946928,0,0,0,0,0.496001920952865,0,0,0,0,0.108635299334885,0,0.043457561929216,0,0.167137557525184,0,0.20792822132039,0,0,0,0.186481511303014,0,0,0,0,0,0,0.0636627232095278,0,0,0,0,0,0,0,0.20792822132039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0030-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108606491030317,0,0,0.0680271114713819,0,0,0,0,0,0.10584788324744,0.101299839035959,0.0379426922495062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610770686252715,0,0,0,0,0,0.0680271114713819,0,0.109242649886009,0,0,0,0,0,0,0,0.00103361377015647,0,0,0,0.393555708912037,0,0.109242649886009,0,0,0.0415275910992407,0,0,0,0,0,0,0,0,0,0,0,0.136346026856121
"CMS-2017-0163-0031-0-1",0.00102188789154597,0,0.00200220441079315,0,0.00140900301788156,0,0.00208942301355776,0.00224062167050063,0.0017727809264377,0.00132189991528649,0.00235275885527608,0.0028285781432143,0.00165942731084522,0.00237234847615377,0.00192120727963497,0.00143488360879047,0.00127579965911893,0.00124780379923369,0,0.00219134846849165,0.00244236813565373,0,0.00131203738605092,0.00126177311437635,0,0,0.00151319435290419,0.00145822690197353,0,0,0,0.363046941628821,0,0,0,0.0817808805842979,0.0012035776835142,0.00127704392833315,0.00127704392833316,0.00137178508376654,0.00109441511095278,0.00192291779497533,0.00222958995461628,0,0,0.00271633047551795,0,0,0.00196531264125649,0,0.00110070964965832,0.0030877963893329,0,0.00202081180217239,0.00131203738605093,0.00199367024819977,0.00193489151974815,0.00176112894464775,0,0.00151929795829752,0.00152318522678804,0.00212802245994476,0.00129659791567142,0,0.00514387136571662,0,0,0,0.318155341982266,0.00110070964965832,0.00193489151974815,0.00235275885527608,0.00163226341786167,0,0.00156746865609775,0.00199367024819976,0.00105792108411233,0,0.00150176930186384,0.0015192979582975,0.00100669939821248,0,0.00210156953611153,0,0.00137046150700962,0.27692519255344
"CMS-2017-0163-0032-0-1",0,0,0,0,0,0,0,0,0,0,0,0.00119347539289551,0,0,0,0,0,0,0,0,0.00103051997247723,0,0,0,0,0,0,0,0,0,0,0.146722945063717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112925206616844,0,0,0,0,0,0.00128368049616524,0,0,0,0,0,0,0,0,0,0,0,0,0.00213844648881741,0,0,0,0.526106802153505,0,0,0,0,0,0,0,0,0,0.0215030238224143,0,0,0,0,0,0,0.0762912689871174
"CMS-2017-0163-0033-0-1",0,0,0,0,0,0,0.123718776502253,0.00103762690783752,0.123583969922523,0,0.00110656901681209,0.0013303602823103,0,0.00110228864161952,0,0,0,0,0,0.00101818874879837,0.00114871479518741,0,0,0,0,0,0,0,0,0.355500361908653,0,0,0,0,0.0992945437007019,0,0,0,0,0,0,0,0.00103251814476881,0,0,0.00126211653142241,0,0,0,0,0.104160460503304,0.00143471455471573,0,0,0,0,0,0,0,0,0,0,0,0,0.00239004979132462,0,0,0,0.402841283027587,0.104160460503304,0,0.00110656901681209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0034-0-1",0.00121761228769031,0,0.00238161654211835,0.00102744564684668,0.00167600514572444,0,0.00249076776566532,0.00267100926701833,0.00211330379655324,0.00157722873110101,0.00279860007256783,0.00336458578366897,0.00197726100967614,0.0028267295063827,0.00228527068133092,0.00170970996713301,0.00152015632480406,0.00148425912636763,0.00106977247992927,0.00261106217611615,0.00290519006074495,0.00110826703341387,0.00156405878910986,0.0015034432456359,0.00111204190440191,0,0.00179994044708413,0.0017383289735462,0,0,0,0.613851517271388,0,0,0,0,0.00143410151814174,0.00152163891158973,0.00152163891158974,0.00163452604525676,0.00130403080215977,0.00228730533454028,0.00265785853490407,0,0,0.00323659512142239,0,0,0.00234281777530585,0,0.00131331492192809,0.00367920870443972,0,0.00240786225357089,0.00156405878910987,0.00237146517960221,0.00230548547378216,0.0020984417771758,0.00112157543347224,0.00180720066861444,0.00181492418484344,0.00253560720030621,0.00154493811637862,0.00112157543347233,0.00612908816418167,0,0.00105518498203862,0.00111156860978546,0.319442716004196,0.0013133149219281,0.00230548547378216,0.00279860007256783,0.00194157276655598,0,0.00186449957880963,0.00237146517960221,0.00126054699549581,0,0.00178940642153923,0.00180720066861444,0.00119746611624623,0.00107158716735086,0.00249981108054431,0.00106977247992927,0.00163294896098338,0.00174041537793337
"CMS-2017-0163-0035-0-1",0.00196300041401397,0.00145715719672159,0.00382655290796863,0.00165641908391277,0.00269284423026296,0.00145715719672158,0.00401923135363164,0.0043100783380233,0.00341013602148762,0.00254961169084246,0.00449652202885737,0.00540589355461781,0.00318768479905097,0.00455717410823816,0.00367175362468899,0.00275634650475836,0.00245075343368693,0.00238476512727339,0.00171880776000041,0.00420948128115148,0.00466778059294863,0.00179196439231324,0.00252384594451918,0.00242380907573471,0.00179280280004624,0.00124606976896358,0.00289197157903261,0.00280505730390205,0.00146246119540149,0.00128946225398775,0.00152334166278711,0.00199088689015312,0.00153286701111259,0.00147423009269545,0.00159407994411112,0.00112684517294691,0.00231201828555002,0.00245314361856229,0.0024531436185623,0.00263513709248293,0.0021023219216869,0.00367502271021036,0.00428885763829951,0.00134679292615143,0.00158745629603372,0.00521794796880685,0.00157744536926355,0.00134679292615143,0.00378049161714584,0.00134679292615144,0.00212299142963766,0.00593151718578593,0.00127663417472965,0.00388188805946953,0.0025238459445192,0.00381024267285352,0.00371683908358256,0.00338304903705779,0.00180203977448121,0.00290363660626016,0.00292596991856072,0.00408783488331878,0.002490705943704,0.00180203977448129,0.00988114420776752,0.00153279948883519,0.00170113966288262,0.00179203976772681,0.946196901186302,0.00212299142963765,0.00371683908358257,0.00449652202885738,0.00311953279821006,0.00117976280353085,0.0029956989964701,0.00381024267285353,0.00203221854695324,0.00112676210937091,0.00288483089554223,0.00290363660626017,0.00192397364071059,0.00172172342560286,0.00401645654976885,0.00171880776000041,0.00263259456140561,0.00280584890771789
"CMS-2017-0163-0036-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405659209557533,0,0.0697594142295412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392161721883675,0,0,0,0,0.00129433401325836,0.115818066797799,0,0.0779179255122728,0.381969431462409,0,0,0,0,0,0,0,0,0,0,0.392161721883675,0,0,0,0,0,0.109354112911613
"CMS-2017-0163-0037-0-1",0,0,0,0,0,0,0,0,0,0,0.244491115337585,0,0,0.157220608602207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922231485401634,0.0590592327085197,0.188903649071605,0,0,0,0,0,0.292041947278226,0.0489156982497758,0,0.0241540403745492,0,0.0489156982497758,0.0620070591882041,0.0489156982497758,0,0,0,0,0,0,0,0.0895586391024177,0.021620999258039,0,0,0,0,0,0,0,0,0,0.436146912435916,0,0,0.244491115337586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372462300715724
"CMS-2017-0163-0038-0-1",0,0,0,0,0,0,0.250438975654363,0,0.250435735618276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737205385983526,0,0,0.0291604335254661,0,0,0.0417785165641793,0,0,0.11227213484154,0,0,0,0.0131245843305611,0,0,0,0,0,0,0,0.0716486374329775,0,0,0,0.0716486374329775,0.136053926553859,0.0716486374329775,0,0,0,0,0.0737205385983526,0,0,0,0,0,0,0.0499949410446408,0,0,0,0.0267724073446126,0,0,0.452804833535704,0,0,0,0,0,0,0,0,0.0291550398511384,0.00324689255646992,0,0,0,0,0,0.0242380997641213,0.145097830163787
"CMS-2017-0163-0039-0-1",0,0,0,0,0,0,0,0,0,0,0,0.0454419947055603,0,0,0,0,0.0132173608011234,0.0132291599228673,0,0,0,0,0.0325381274769978,0,0,0,0,0.0212526883810788,0.0354763836528261,0.0297298618649951,0.0375193516503786,0.137666704522908,0.0230333314291609,0,0.0467192644321067,0,0.199364270233541,0,0,0,0,0,0,0,0,0,0,0,0.029189942726672,0,0.168358623451059,0,0,0,0.0325381274769978,0,0,0,0.0240692066320104,0,0,0,0,0,0,0,0.0121994722662343,0.0127638402442512,0.419067620537499,0.168358623451059,0,0,0,0.0273747847518273,0,0,0,0,0,0,0,0,0,0,0,0.0479597913362547
"CMS-2017-0163-0040-0-1",0,0,0,0.0439541804127461,0,0,0,0,0,0.0453379225658506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42567501090818,0,0.0434115038465574,0,0.0368852544324221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658354165214962,0.00102746108898045,0,0,0,0,0,0,0,0,0,0,0.0632289929475998,0,0.00171161793350468,0,0,0,0.34751074692551,0.0658354165214962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0041-0-1",0,0,0,0.0654467192141538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631616324087944,0.0639327888400256,0,0,0,0,0.0454657271588687,0,0.0239807693341695,0.0449353662061595,0,0,0.0307061363622997,0,0,0,0,0,0.00210526446796389,0,0,0,0.0415374110348844,0,0,0,0.0567473905356592,0,0.060323385943713,0,0,0,0.0631616324087944,0,0,0,0,0,0,0.227154826551941,0,0,0.00121199447488618,0,0.104415072776051,0,0.404010709713333,0.060323385943713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465702499414713
"CMS-2017-0163-0042-0-1",0,0,0,0.0279678568493047,0,0,0,0,0,0,0,0,0,0,0.0799738998233639,0,0,0,0,0.230846005376499,0,0,0.0634688328344167,0,0,0,0,0,0.0310867532339774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569444811714516,0,0,0,0,0,0.0634688328344168,0,0,0,0,0,0,0.11545722891227,0,0,0,0,0,0,0.583494934314071,0,0,0,0,0.0967255520505264,0,0,0,0,0,0,0,0,0,0,0,0.0977262606218156
"CMS-2017-0163-0043-0-1",0,0,0,0.0705354915433282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904229120012985,0,0,0.0742599461023661,0,0,0.0575868386403275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410876722388424,0,0,0,0,0,0,0,0,0,0,0.205854629914784,0,0,0,0,0.0588188034608717,0,0.40737939122617,0.0410876722388424,0,0,0,0,0,0,0,0,0,0,0,0.0650443639231841,0,0,0,0.0337914542868742
"CMS-2017-0163-0044-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407100939653719,0,0,0.056451087589071,0,0,0,0.0468167097829709,0,0,0,0,0,0,0,0.028338502361109,0,0,0,0.028338502361109,0.0278867518495809,0.028338502361109,0.219402757914906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101408543960726,0,0.633196902738227,0.219402757914906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120956176176229
"CMS-2017-0163-0045-0-1",0.0435699605965335,0,0,0.059712301195708,0,0,0,0,0,0,0,0,0,0.0333559303482518,0,0,0.0474557235033856,0.0474716349608715,0.0131088752861963,0,0,0,0.13624326835795,0,0,0,0.0175061105522443,0,0.075598980520443,0.0309505217251102,0,0.0787312990321335,0,0,0.0298508532470124,0,0.0193787534493556,0,0,0,0,0,0,0,0.0636190822402318,0.313822511889198,0,0,0.122048012840532,0,0,0.00218265543869929,0,0,0.13624326835795,0,0,0,0,0.124831045515273,0,0,0,0,0.106615607064262,0,0,0,0.367161736400242,0,0,0,0,0,0,0,0,0,0,0.124831045515273,0.0171989615948437,0,0,0.0131088752861963,0,0.0365658046297222
"CMS-2017-0163-0046-0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380538118248183,0.177591071838992,0,0,0,0,0,0,0,0,0,0,0,0.0680552555549054,0,0,0,0.0680552555549054,0.066723968327929,0.0680552555549054,0.0498198017946724,0,0,0,0,0,0,0.0511658509734923,0.0249975730335662,0,0,0,0,0,0,0,0,0,0.540427624928477,0.0498198017946723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446346164671926,0.0560503394760797
"CMS-2017-0163-0047-0-1",0,0,0,0,0,0,0,0,0,0,0,0.00101802876861717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543353793095708,0,0.213230207781375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105425936711954,0.00109009875140854,0,0,0,0,0,0,0,0,0,0,0,0,0.00181596421724681,0,0,0,0.200743588064712,0.105425936711954,0,0,0,0,0,0,0,0,0.0825478203741485,0,0,0,0,0,0,0.1076085705143
"CMS-2017-0163-0048-0-1",0.357040269481464,0.275965717474288,0.0013525899495115,0,0,0.275965717474288,0.594487590813577,0.00150372903167658,0.594332241839435,0,0.00158940713751087,0.00191084703804237,0.0011152450088139,0.00159437522807201,0.00129787230682067,0,0,0,0,0.0014727312405221,0.00164994272087517,0,0,0,0,0,0.00102223901933418,0,0,0,0.166849554439659,0,0,0,0,0,0.128037585503845,0,0,0,0,0.0012990278461079,0.00149632541166217,0,0,0.00182555390363408,0,0,0.00131896326536826,0,0,0.00207520358917265,0,0.00135811931103937,0,0.001346824692733,0.0013003751932324,0.00118359523949,0,0.00102636231227384,0.00102368130895063,0.00143017197052671,0,0,0.00345702208774301,0.0150558660961863,0,0,0,0,0.00130037519323239,0.00158940713751087,0.0011026761713507,0,0.00105890404545267,0.00134682469273301,0,0,0.00100928838964366,0.00102636231227384,0,0,0.0014197160976276,0,0,0
"CMS-2017-0163-0049-0-1",0.0152002878129242,0,0,0.0489072963291663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236800425554646,0,0.0693216819472423,0.0266032053636297,0,0,0.0217243921831628,0.0444335017824109,0.033537699752172,0,0,0,0,0,0.0125153902276721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129066497268706,0,0.0704916332330782,0.0359044653298384,0,0,0,0.0329406532719282,0,0.545145551132128,0,0,0,0,0.012338873564415,0,0,0,0,0.0613285356074024,0.129066497268706,0,0,0,0,0,0.0998011916934842
"CMS-2017-0163-0050-0-1",0,0,0,0,0,0,0,0,0,0.0120494454232949,0,0,0,0.0333825448364823,0,0,0,0,0,0.114083209725991,0,0,0.101309171538941,0,0.0242907212336545,0,0,0,0,0.022783542237448,0,0.167870897033882,0,0,0.0178427964957968,0.0220996317856031,0,0,0,0,0,0,0.0319698399233803,0,0.0494748016511201,0,0,0,0.0922801213212892,0,0,0.0426601425077569,0.0415659190954307,0,0.101309171538941,0,0.0605835446697683,0.0626117232521277,0,0.0916493307551976,0,0.0269589649280948,0,0,0,0,0,0.00964467331845282,0.452245039722572,0,0.0605835446697683,0,0,0,0,0,0,0,0,0.0916493307551976,0,0,0,0,0,0.0846557583414401
"CMS-2017-0163-0051-0-1",0,0,0,0.0268082191326782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740862723826911,0,0,0,0,0,0.0797998481900961,0,0.0283748464034485,0.0421158870880069,0,0,0.0312791605434876,0.0475942394382187,0,0,0,0,0,0,0,0,0,0,0,0,0.0664757248956687,0,0,0,0,0,0.0740862723826911,0,0,0,0,0,0,0,0,0,0,0,0.112655426067831,0,0.395123079899649,0,0,0,0,0.0357068316859912,0,0,0,0,0,0,0,0,0,0,0,0.152336294064107
"CMS-2017-0163-0052-0-1",0,0,0,0,0,0,0,0.00103762690783753,0,0,0.00110656901681208,0.0013303602823103,0,0.00110228864161952,0,0,0,0,0,0.00101818874879838,0.00114871479518742,0,0,0,0,0,0,0,0.187677340509565,0,0,0,0,0,0,0,0.0835998646763203,0,0,0,0,0,0.00103251814476881,0,0,0.00126211653142241,0,0,0,0,0.0801988115827613,0.00143471455471573,0,0,0,0,0,0,0,0,0,0,0,0,0.00239004979132465,0,0,0,0.587589429994933,0.0801988115827613,0,0.00110656901681209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090831714484142
"CMS-2017-0163-0053-0-1",0.108393389019272,0,0.00151706271651611,0,0.00106759626258143,0,0.00157623680533999,0.00169029934147788,0.0013373656391856,0,0.00178267649449355,0.00214320297103072,0.00125302391354062,0.0017913465401255,0.00145569149629382,0.00108347226974718,0,0,0,0.00165467448677949,0.00185057310763759,0,0,0,0,0,0.00114654164343004,0.00110006968359832,0,0,0,0.208507962688309,0.140356400642175,0,0,0,0,0,0,0.00103582694039326,0,0.00145698754730381,0.00168197714128666,0,0,0.00205108534773335,0,0,0.001482609361076,0,0,0.00233157709933546,0,0.00152590324164149,0,0.00151059641376635,0.285419392936359,0.00132981822587227,0,0.00115116632217344,0.00115014830806003,0.00160685738594008,0,0,0.0038841073587831,0,0,0,0.363204285279733,0,0.285419392936359,0.00178267649449355,0.00123675982403318,0,0.00118766507787856,0.00151059641376634,0,0,0.00113397726767443,0.00115116632217343,0,0,0.00159235129650818,0,0.00103482751528015,0.191820192452045
"CMS-2017-0163-0054-0-1",0,0,0,0.0821804463976592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407039820918036,0,0,0,0,0,0,0,0,0,0,0,0.124319498920426,0,0.0809846499372902,0,0,0,0,0,0,0,0,0,0,0.0713132154987872,0,0,0,0.00459221933025813,0,0.00377383582945389,0,0.229586576643541,0,0,0,0,0,0,0.0683189394789559,0,0,0,0,0,0,0,0,0.0785548708424601,0,0.52949181999465,0.22958657664354,0,0,0,0,0.110184719124354,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-0055-0-1",0,0,0.00172648610177443,0,0.00121497291416273,0,0.00179776629715789,0.00192785955633215,0.00152532339364219,0.00113635279244092,0.0020287666147193,0.0024390620786356,0.00142845796971026,0.00204215036449277,0.00165664287274434,0.00123516764680665,0.00109822598369423,0.00107597201639613,0,0.00188634305568644,0.00210603603652665,0,0.00112889375581115,0.0010861517400717,0,0,0.00130481633418128,0.00125467708595452,0,0,0,0.24873894921017,0,0,0,0,0.00103605630867049,0.00109929706783507,0.00109929706783508,0.00118085156416878,0,0.0016581178375112,0.00191836772682322,0,0,0.0023382548248794,0,0,0.00169098014471141,0,0,0.002658017818773,0,0.00173954273575708,0.00112889375581116,0.00171912715629003,0.00166558136885266,0.00151600414204835,0,0.00131007942811189,0.00131117890029307,0.00183183115208718,0.00111612941045738,0,0.00442791558238223,0,0,0,0.675135188812217,0,0.00166558136885266,0.00202876661471931,0.00140748871103359,0,0.00135161666567692,0.00171912715629003,0,0,0.00129274377605667,0.00131007942811189,0,0,0.00181216791674727,0,0.00117971221099882,0.103146364061555
"CMS-2017-0163-0056-0-1",0,0,0.001019399300695,0,0,0,0.00104980503427869,0.00112577294992086,0,0,0.00119788005602385,0.00144013796274251,0,0.00119534868734689,0,0,0,0,0,0.00110414871240922,0.00124350358839675,0,0,0,0,0,0,0,0,0,0,0.112467205644811,0,0,0,0,0,0,0,0,0,0,0.00112023019922032,0,0,0.0013686699491868,0,0,0,0,0,0.00155583945524213,0,0.00101822087243195,0,0.00101505423016538,0,0.244435640132277,0,0.252363474859651,0,0.0010722408110396,0,0,0.00259182828606138,0,0,0,0.564554076654156,0,0,0.00119788005602385,0,0,0,0.00101505423016538,0,0,0,0.252363474859651,0,0,0.00106998990908497,0,0,0
